truism_number,perturbation,premise,avg_binary_score,avg_ratio_score
0,original,original,1.0,0.9135105322028323
0,original,asymmetric_premise,0.0,-0.864541195551995
0,original,asymmetric_conclusion,0.0,-0.8657394843033026
0,negation,original,0.0,-0.5515735881708542
0,negation,asymmetric_premise,1.0,0.707382831571206
0,negation,asymmetric_conclusion,1.0,0.6991752604599593
0,antonym,original,0.0,-0.9665503978459098
0,antonym,asymmetric_premise,1.0,0.9226339036408803
0,antonym,asymmetric_conclusion,1.0,0.9172260868697608
0,paraphrase,original,1.0,0.8025209296207709
0,paraphrase,asymmetric_premise,0.0,-0.887866919029193
0,paraphrase,asymmetric_conclusion,0.0,-0.9045622812324823
0,paraphrase_inversion,original,0.0,-0.9192653086728585
0,paraphrase_inversion,asymmetric_premise,1.0,0.8907475062762554
0,paraphrase_inversion,asymmetric_conclusion,1.0,0.8796191960394657
0,negation_antonym,original,1.0,0.7408787532722535
0,negation_antonym,asymmetric_premise,0.0,-0.8325015411871026
0,negation_antonym,asymmetric_conclusion,0.0,-0.8386177075972053
0,negation_paraphrase,original,0.0,-0.6427210784686213
0,negation_paraphrase,asymmetric_premise,1.0,0.6127410375992434
0,negation_paraphrase,asymmetric_conclusion,1.0,0.5990916687046501
0,negation_paraphrase_inversion,original,1.0,0.8053846850326003
0,negation_paraphrase_inversion,asymmetric_premise,0.0,-0.8708676185535102
0,negation_paraphrase_inversion,asymmetric_conclusion,0.0,-0.8680002187627445
1,original,original,1.0,0.8001823853105196
1,original,asymmetric_premise,0.0,-0.8629723872449613
1,original,asymmetric_conclusion,0.0,-0.8583606679286706
1,negation,original,0.0,-0.8820665221035184
1,negation,asymmetric_premise,1.0,0.8632224737300509
1,negation,asymmetric_conclusion,1.0,0.8488528699662481
1,antonym,original,0.0,-0.7306062772002268
1,antonym,asymmetric_premise,1.0,0.849298457799556
1,antonym,asymmetric_conclusion,1.0,0.8538924560230334
1,paraphrase,original,1.0,0.8242164313631151
1,paraphrase,asymmetric_premise,0.0,-0.9058402959127296
1,paraphrase,asymmetric_conclusion,0.0,-0.9045837231079441
1,paraphrase_inversion,original,0.0,-0.8783512770024936
1,paraphrase_inversion,asymmetric_premise,1.0,0.9515832628992307
1,paraphrase_inversion,asymmetric_conclusion,1.0,0.9594703333982203
1,negation_antonym,original,1.0,0.915840020417859
1,negation_antonym,asymmetric_premise,0.0,-0.8795330612022589
1,negation_antonym,asymmetric_conclusion,0.0,-0.8956141725608193
1,negation_paraphrase,original,0.0,-0.9423928283773002
1,negation_paraphrase,asymmetric_premise,1.0,0.9452660534860605
1,negation_paraphrase,asymmetric_conclusion,1.0,0.9434933911921581
1,negation_paraphrase_inversion,original,1.0,0.9743557524617902
1,negation_paraphrase_inversion,asymmetric_premise,0.0,-0.9622205653274272
1,negation_paraphrase_inversion,asymmetric_conclusion,0.0,-0.958755400977845
2,original,original,1.0,0.9851510634779193
2,original,asymmetric_premise,0.0,-0.9748446788811951
2,original,asymmetric_conclusion,0.0,-0.9706273502983436
2,negation,original,0.0,-0.9235171321409046
2,negation,asymmetric_premise,1.0,0.932414036876389
2,negation,asymmetric_conclusion,1.0,0.9342021415024713
2,antonym,original,0.0,-0.8042308721312802
2,antonym,asymmetric_premise,1.0,0.9231930644644457
2,antonym,asymmetric_conclusion,1.0,0.9200794517182425
2,paraphrase,original,1.0,0.9173225095191752
2,paraphrase,asymmetric_premise,0.0,-0.9119882262209899
2,paraphrase,asymmetric_conclusion,0.0,-0.9184336683849365
2,paraphrase_inversion,original,1.0,0.5550210517154944
2,paraphrase_inversion,asymmetric_premise,0.6,0.03842920126409034
2,paraphrase_inversion,asymmetric_conclusion,0.8,0.06751581993626707
2,negation_antonym,original,1.0,0.9604642368839589
2,negation_antonym,asymmetric_premise,0.0,-0.9676007857453961
2,negation_antonym,asymmetric_conclusion,0.0,-0.9673409551990428
2,negation_paraphrase,original,0.0,-0.6602071895155432
2,negation_paraphrase,asymmetric_premise,1.0,0.6979280464051373
2,negation_paraphrase,asymmetric_conclusion,1.0,0.6429562904601211
2,negation_paraphrase_inversion,original,1.0,0.3500841633328319
2,negation_paraphrase_inversion,asymmetric_premise,0.0,-0.28306009296751233
2,negation_paraphrase_inversion,asymmetric_conclusion,0.0,-0.24825603996194787
3,original,original,0.0,-0.8909797238788144
3,original,asymmetric_premise,1.0,0.8675905363865517
3,original,asymmetric_conclusion,1.0,0.8649378975177227
3,negation,original,1.0,0.8145901831644655
3,negation,asymmetric_premise,0.0,-0.8647045048124111
3,negation,asymmetric_conclusion,0.0,-0.8813067797350511
3,antonym,original,1.0,0.38535686593097146
3,antonym,asymmetric_premise,0.0,-0.5932140331960003
3,antonym,asymmetric_conclusion,0.0,-0.5849521585466745
3,paraphrase,original,0.0,-0.9636940144079361
3,paraphrase,asymmetric_premise,1.0,0.9783572647833647
3,paraphrase,asymmetric_conclusion,1.0,0.9768271738032667
3,paraphrase_inversion,original,0.0,-0.4765792379282893
3,paraphrase_inversion,asymmetric_premise,1.0,0.2613126618374849
3,paraphrase_inversion,asymmetric_conclusion,1.0,0.23854544200431435
3,negation_antonym,original,0.0,-0.7223181714029956
3,negation_antonym,asymmetric_premise,1.0,0.7203649526140142
3,negation_antonym,asymmetric_conclusion,1.0,0.7043040171001796
3,negation_paraphrase,original,1.0,0.958107162003544
3,negation_paraphrase,asymmetric_premise,0.0,-0.9557171375217699
3,negation_paraphrase,asymmetric_conclusion,0.0,-0.96774423157473
3,negation_paraphrase_inversion,original,0.0,-0.8901023172552656
3,negation_paraphrase_inversion,asymmetric_premise,1.0,0.8647191834746059
3,negation_paraphrase_inversion,asymmetric_conclusion,1.0,0.8869268579920453
4,original,original,1.0,0.5347644279772652
4,original,asymmetric_premise,0.0,-0.6835796448931215
4,original,asymmetric_conclusion,0.0,-0.68311831423279
4,negation,original,1.0,0.21254153871474696
4,negation,asymmetric_premise,0.0,-0.12890885823053727
4,negation,asymmetric_conclusion,0.1,-0.11247805633592092
4,antonym,original,0.0,-0.32383130648752256
4,antonym,asymmetric_premise,1.0,0.4927506672146812
4,antonym,asymmetric_conclusion,1.0,0.4545167203609787
4,paraphrase,original,1.0,0.7900974326997788
4,paraphrase,asymmetric_premise,0.0,-0.802774159675572
