truism_number,perturbation,premise,avg_binary_score,avg_ratio_score
0,original,original,0.0,-0.09906814480099624
0,original,asymmetric_premise,1.0,0.09906616366053657
0,original,asymmetric_conclusion,1.0,0.09906216735693568
0,negation,original,1.0,0.09907038931703888
0,negation,asymmetric_premise,0.0,-0.09906725493584728
0,negation,asymmetric_conclusion,0.0,-0.09906302992449992
0,antonym,original,1.0,0.09906369816518985
0,antonym,asymmetric_premise,0.0,-0.09906190040404365
0,antonym,asymmetric_conclusion,0.0,-0.09905974467215918
0,paraphrase,original,0.0,-0.2989806815224792
0,paraphrase,asymmetric_premise,1.0,0.29897905744354897
0,paraphrase,asymmetric_conclusion,1.0,0.2989790002100549
0,paraphrase_inversion,original,1.0,0.0990617990910702
0,paraphrase_inversion,asymmetric_premise,0.0,-0.09905983238077767
0,paraphrase_inversion,asymmetric_conclusion,0.0,-0.0990587541171665
0,negation_antonym,original,0.0,-0.0990645043916944
0,negation_antonym,asymmetric_premise,1.0,0.09906354854696656
0,negation_antonym,asymmetric_conclusion,1.0,0.09906198332817683
0,negation_paraphrase,original,1.0,0.2989795576684411
0,negation_paraphrase,asymmetric_premise,0.0,-0.2989786266070981
0,negation_paraphrase,asymmetric_conclusion,0.0,-0.29898134446921176
0,negation_paraphrase_inversion,original,0.0,-0.0990630245790759
0,negation_paraphrase_inversion,asymmetric_premise,1.0,0.09906247795188564
0,negation_paraphrase_inversion,asymmetric_conclusion,1.0,0.09906042251036906
